state,basin,well_name_anp,well_name_operator,field,operator,contract_number,period,oil,condensate,petroleum,gas_associate,gas_non_associate,total_gas,volume_gas_royalties,water,installation_destination,installation_type,production_time
Espírito Santo,Campos,7JUB6HAESS          ,7JUB6HAESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,3347.1605,0,3347.1605,27.5682,0,27.5682,826.69011,5219.3317,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7AB89HARJS          ,7AB89HARJS          ,ALBACORA,Petrobras,4.8E+14,2016/04,1387.5398,0,1387.5398,44.281,0,44.281,1327.3943,7327.984,PETROBRAS 25,UEP,702
Rio de Janeiro,Campos,8RO58HPRJS          ,8RO58HPRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,2863.5041,0,2863.5041,29.7427,0,29.7427,891.84632,4295.2525,PETROBRAS 54,UEP,720
Rio Grande do Norte,Potiguar,7SER18DRNS          ,7SER18DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,107.9933,0,107.9933,0.3256,0,0.3256,9.73101,601.3255,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7RO60HPRJS          ,7RO60HPRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,6544.8467,0,6544.8467,70.5441,0,70.5441,2115.29549,892.4679,PETROBRAS 54,UEP,704
Rio de Janeiro,Campos,3BRSA363DRJS        ,3MLL20DRJS          ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,4878.1431,0,4878.1431,74.6369,0,74.6369,864.14536,31.7558,FPSO CIDADE DE NITEROI,UEP,679
Rio de Janeiro,Campos,7RO50HPARJS         ,7RO50HPARJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,4977.6332,0,4977.6332,55.7308,0,55.7308,1671.11206,4977.63,PETROBRAS 54,UEP,720
Rio de Janeiro,Campos,7BJ20HPARJS         ,BJBX                ,BIJUPIRÁ,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Bahia,Camamu,7MNT1BAS            ,7MNT1BAS            ,MANATI,Petrobras,4.8E+14,2016/04,0,61.8974,61.8974,0,876.7305,876.7305,26292.47768,12.1286,PLATAFORMA DE MANATI 1,UEP,324
Rio de Janeiro,Campos,7MLS51HPRJS         ,7MLS51HPRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,2437.8968,0,2437.8968,76.1886,0,76.1886,2285.65932,4507.6726,PETROBRAS 40,UEP,677
Rio de Janeiro,Campos,7MLS79HPRJS         ,7MLS79HPRJS         ,MARLIM,Petrobras,4.8E+14,2016/04,668.3024,0,668.3024,9.2053,0,9.2053,275.36379,641.8332,PETROBRAS 26,UEP,304
Bahia,Camamu,7MNT2BAS            ,7MNT2BAS            ,MANATI,Petrobras,4.8E+14,2016/04,0,68.4583,68.4583,0,974.9148,974.9148,29236.94979,13.487,PLATAFORMA DE MANATI 1,UEP,324
Rio de Janeiro,Campos,7ABL71HPRJS         ,7ABL71HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,3096.8478,0,3096.8478,64.9081,0,64.9081,1943.1824,12265.4192,PETROBRAS 50,UEP,517
Rio de Janeiro,Campos,7ABL71HPRJS         ,7ABL71HPRJS         ,ALBACORA,Petrobras,4.8E+14,2016/04,774.212,0,774.212,16.227,0,16.227,486.43143,3066.3548,PETROBRAS 50,UEP,144
Rio de Janeiro,Campos,7ESP33HPRJS         ,7ESP33HPRJS         ,ESPADARTE,Petrobras,4.8E+14,2016/04,2855.4924,0,2855.4924,23.4093,0,23.4093,685.14316,10282.3761,FPSO CIDADE DO RIO DE JANEIRO,UEP,719
Rio de Janeiro,Campos,7RO46HPRJS          ,7RO46HPRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,13182.5702,0,13182.5702,174.407,0,174.407,5229.6679,4162.9055,PETROBRAS 54,UEP,720
São Paulo,Santos,9MXL2HPSPS          ,9MXL2HPSPS          ,MEXILHÃO,Petrobras,4.8E+14,2016/04,0,997.115,997.115,0,1215.8967,1215.8967,36476.902,122.7809,Plataforma de Mexilhão,UEP,711
Rio de Janeiro,Campos,7ABL56HPRJS         ,7ABL56HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,2171.6575,0,2171.6575,21.4637,0,21.4637,642.56955,14066.143,PETROBRAS 50,UEP,646
Rio de Janeiro,Campos,7MLL30HPRJS         ,7MLL30HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,2435.7501,0,2435.7501,22.034,0,22.034,255.10929,3746.3519,PETROBRAS 53,UEP,720
Espírito Santo,Campos,7JUB2HPAESS         ,7JUB2HPAESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,4069.2286,0,4069.2286,38.1056,0,38.1056,1142.67569,1873.439,PETROBRAS 57,UEP,717
Rio de Janeiro,Campos,7ABL54HPRJS         ,7ABL54HPRJS         ,ALBACORA LESTE,Petrobras,4.8E+14,2016/04,2782.9078,0,2782.9078,40.5574,0,40.5574,1214.18497,6813.3201,PETROBRAS 50,UEP,646
Rio de Janeiro,Campos,7PM45DPRJS          ,7PM45DPRJS          ,PAMPO,Petrobras,4.8E+14,2016/04,858.6974,0,858.6974,8.3891,0,8.3891,251.28519,4416.3557,PLATAFORMA DE PAMPO-1,UEP,715
Rio de Janeiro,Campos,7RO62HPRJS          ,7RO62HPRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,4464.3373,0,4464.3373,48.7798,0,48.7798,1462.68223,3193.1801,PETROBRAS 54,UEP,719
Rio de Janeiro,Campos,7POL1HRJS           ,7POL1HRJS           ,POLVO,Petro Rio,4.861E+14,2016/04,535.1551,0,535.1551,1.3338,0,1.3338,37.72111,2753.2111,Polvo A,UEP,711
Rio de Janeiro,Santos,3BRSA496RJS         ,3RJS646             ,LULA,Petrobras,4.861E+14,2016/04,10113.8224,0,10113.8224,514.7565,0,514.7565,4359.16083,0,FPSO CIDADE DE ANGRA DOS REIS,UEP,206
Rio Grande do Norte,Potiguar,7SER21DARNS         ,7SER21DARNS         ,SERRA,Petrobras,4.8E+14,2016/04,103.5104,0,103.5104,0.7179,0,0.7179,21.45765,1081.5083,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,6BRSA517RJS         ,6MLS122RJS          ,MARLIM SUL,Petrobras,4.8E+14,2016/04,6268.8763,0,6268.8763,96.6645,0,96.6645,2899.93535,6.272,PETROBRAS 51,UEP,720
Rio de Janeiro,Campos,7POL4HPRJS          ,7POL4HPRJS          ,POLVO,Petro Rio,4.861E+14,2016/04,146.7211,0,146.7211,0.5527,0,0.5527,15.62904,1460.9256,Polvo A,UEP,716
Rio de Janeiro,Campos,7MLS111HPRJS        ,7MLS111HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3467.8633,0,3467.8633,67.925,0,67.925,2037.74909,16124.5796,PETROBRAS 51,UEP,720
Rio de Janeiro,Campos,7ESP38HPRJS         ,7ESP38HPRJS         ,ESPADARTE,Petrobras,4.8E+14,2016/04,2945.2798,0,2945.2798,19.4396,0,19.4396,568.956,8030.0388,FPSO CIDADE DO RIO DE JANEIRO,UEP,720
Rio de Janeiro,Campos,7CRT40HPRJS         ,7CRT40HPRJS         ,CARATINGA,Petrobras,4.8E+14,2016/04,712.9672,0,712.9672,10.9636,0,10.9636,328.18864,3292.4646,PETROBRAS 48,UEP,168
Rio de Janeiro,Campos,7MRL185HPARJS       ,7MRL185HPARJS       ,MARLIM,Petrobras,4.8E+14,2016/04,2458.0881,0,2458.0881,30.0796,0,30.0796,899.79103,3650.4988,PETROBRAS 20,UEP,602
Rio de Janeiro,Campos,7MLS113HARJS        ,7MLS113HARJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3446.0892,0,3446.0892,76.489,0,76.489,2294.66959,10562.3983,PETROBRAS 40,UEP,720
Rio Grande do Norte,Potiguar,7SER20DRNS          ,7SER20DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,197.5648,0,197.5648,0.2866,0,0.2866,8.56567,1524.2671,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,3BRSA514HRJS        ,3VL8HRJS            ,VIOLA,Petrobras,4.8E+14,2016/04,285.6167,0,285.6167,0.9199,0,0.9199,26.75659,35.5441,PLATAFORMA DE GAROUPA,UEP,669
Rio de Janeiro,Campos,7BR62HPRJS          ,7BR62HPRJS          ,BARRACUDA,Petrobras,4.8E+14,2016/04,3189.3645,0,3189.3645,37.1096,0,37.1096,1109.80128,3307.7786,PETROBRAS 43,UEP,630
Rio de Janeiro,Campos,7POL5HARJS          ,POL-F2              ,POLVO,Petro Rio,4.861E+14,2016/04,0,0,0,0,0,0,0,0,Polvo A,UEP,0
Rio de Janeiro,Campos,7POL7HPRJS          ,POL-Gx              ,POLVO,Petro Rio,4.861E+14,2016/04,0,0,0,0,0,0,0,0,Polvo A,UEP,0
Rio de Janeiro,Campos,7MRL183HPRJS        ,7MRL183HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2568.9859,0,2568.9859,45.7611,0,45.7611,1368.88178,6734.2117,PETROBRAS 19,UEP,628
Rio de Janeiro,Campos,7MLL28HPRJS         ,7MLL28HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,1781.9164,0,1781.9164,13.2404,0,13.2404,153.29751,8437.8111,PETROBRAS 53,UEP,720
Bahia,Camamu,7MNT6DBAS           ,7MNT6DBAS           ,MANATI,Petrobras,4.8E+14,2016/04,0,85.8242,85.8242,0,1221.0387,1221.0387,36618.01749,16.8938,PLATAFORMA DE MANATI 1,UEP,324
Rio de Janeiro,Campos,7ESP36HPRJS         ,7ESP36HPRJS         ,ESPADARTE,Petrobras,4.8E+14,2016/04,694.9647,0,694.9647,10.3376,0,10.3376,302.56031,3831.1317,FPSO CIDADE DO RIO DE JANEIRO,UEP,720
Rio de Janeiro,Campos,7MLS95HRJS          ,7MLS95HRJS          ,MARLIM SUL,Petrobras,4.8E+14,2016/04,4192.1533,0,4192.1533,77.5409,0,77.5409,2326.22657,8949.3886,PETROBRAS 51,UEP,720
Rio de Janeiro,Santos,9TBU2HARJS          ,9TBU2HARJS          ,TAMBAÚ,Petrobras,4.8E+14,2016/04,0,95.0759,95.0759,0,372.3526,372.3526,11168.85555,17.6559,FPSO CIDADE DE SANTOS,UEP,429
Rio de Janeiro,Campos,3BRSA589RJS         ,3ENO13RJS           ,ENCHOVA OESTE,Petrobras,4.8E+14,2016/04,1522.8129,0,1522.8129,13.1851,0,13.1851,391.80087,1.5387,PLATAFORMA DE ENCHOVA,UEP,720
Rio de Janeiro,Campos,7MRL190HPRJS        ,7MRL190HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2166.7133,0,2166.7133,19.8318,0,19.8318,593.23988,6609.5774,PETROBRAS 35,UEP,663
Bahia,Camamu,7MNT5DBAS           ,7MNT5DBAS           ,MANATI,Petrobras,4.8E+14,2016/04,0,82.9307,82.9307,0,1180.8621,1180.8621,35413.15124,16.3374,PLATAFORMA DE MANATI 1,UEP,324
Rio de Janeiro,Campos,7ESP34HPRJS         ,7ESP34HPRJS         ,ESPADARTE,Petrobras,4.8E+14,2016/04,643.8436,0,643.8436,4.3935,0,4.3935,128.58834,4629.5109,FPSO CIDADE DO RIO DE JANEIRO,UEP,720
Rio de Janeiro,Campos,7RO74HPRJS          ,7RO74HPRJS          ,RONCADOR,Petrobras,4.8E+14,2016/04,9969.4776,0,9969.4776,106.3984,0,106.3984,3190.40223,1107.7142,PETROBRAS 54,UEP,717
Rio de Janeiro,Campos,7PM50HPRJS          ,7PM50HPRJS          ,PAMPO,Petrobras,4.8E+14,2016/04,239.8095,0,239.8095,2.1816,0,2.1816,65.34691,3050.3117,PLATAFORMA DE PAMPO-1,UEP,613
Rio de Janeiro,Campos,7PM50HPRJS          ,7PM50HPRJS          ,LINGUADO,Petrobras,4.8E+14,2016/04,2.2267,0,2.2267,0.0203,0,0.0203,0,28.3234,PLATAFORMA DE PAMPO-1,UEP,6
Rio de Janeiro,Campos,7RO76HRJS           ,7RO76HRJS           ,RONCADOR,Petrobras,4.8E+14,2016/04,4794.6609,0,4794.6609,53.3053,0,53.3053,1598.38275,6540.2294,PETROBRAS 54,UEP,720
Rio de Janeiro,Campos,7POL2HPBRJS         ,7POL2HPBRJS         ,POLVO,Petro Rio,4.861E+14,2016/04,570.6938,0,570.6938,1.0642,0,1.0642,30.09511,4903.2252,Polvo A,UEP,717
Rio Grande do Norte,Potiguar,7SER22DRNS          ,7SER22DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,96.8119,0,96.8119,0.0687,0,0.0687,2.05341,365.0897,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7PU17HPRJS          ,7PU17HPRJS          ,PIRAÚNA,Petrobras,4.8E+14,2016/04,372.4624,0,372.4624,7.5199,0,7.5199,225.59787,1589.9944,PETROBRAS 15,UEP,604
Espírito Santo,Campos,6BRSA639ESS         ,6BFR1ESS            ,JUBARTE,Petrobras,4.8E+14,2016/04,11459.4734,0,11459.4734,432.7871,0,432.7871,12978.01776,922.0931,FPSO CAPIXABA,UEP,551
Espírito Santo,Espírito Santo,6BRSA475ESS         ,6PER3ESS            ,PEROÁ,Petrobras,4.8E+14,2016/04,0,59.1439,59.1439,0,200.8478,200.8478,6025.43427,0.1237,PEROA,UEP,715
Rio de Janeiro,Campos,7POL11HPRJS         ,POL-DY              ,POLVO,Petro Rio,4.861E+14,2016/04,1554.2722,0,1554.2722,4.0143,0,4.0143,113.52475,4774.9738,Polvo A,UEP,716
Rio de Janeiro,Campos,7FR33HPRJS          ,7OUP2               ,FRADE,Chevron Frade,4.8E+14,2016/04,2099.8531,0,2099.8531,27.3916,0,27.3916,820.22479,0,FPSO FRADE,UEP,662
Rio de Janeiro,Campos,7MLL34HPBRJS        ,7MLL34HPBRJS        ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,4478.8949,0,4478.8949,40.4076,0,40.4076,467.83862,10807.4308,PETROBRAS 53,UEP,720
Espírito Santo,Campos,7OST7HESS           ,7OST7HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Espírito Santo,Espírito Santo,7PER2ESS            ,7PER2ESS            ,PEROÁ,Petrobras,4.8E+14,2016/04,0,89.1989,89.1989,0,400.8012,400.8012,12024.03611,0.2497,PEROA,UEP,718
São Paulo,Santos,7MXL7HPSPS          ,7MXL7HPSPS          ,MEXILHÃO,Petrobras,4.8E+14,2016/04,0,784.1703,784.1703,0,914.7158,914.7158,27441.47503,84.5101,Plataforma de Mexilhão,UEP,703
Rio de Janeiro,Campos,7PM52DPRJS          ,7PM52DPRJS          ,PAMPO,Petrobras,4.8E+14,2016/04,106.6301,0,106.6301,0.662,0,0.662,19.82831,75.0446,PLATAFORMA DE PAMPO-1,UEP,617
Espírito Santo,Campos,7ABA2DESS           ,7ABA2DESS           ,ABALONE,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Rio de Janeiro,Campos,7POL13HRJS          ,POL-S               ,POLVO,Petro Rio,4.861E+14,2016/04,123.2748,0,123.2748,0.5,0,0.5,14.13918,3048.1403,Polvo A,UEP,716
Espírito Santo,Campos,7OST2HESS           ,7OST2HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Espírito Santo,Campos,7OST1HESS           ,7OST1HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Sergipe,Sergipe,7PRM9SES            ,7PRM9SES            ,PIRANEMA,Petrobras,4.8E+14,2016/04,131.4864,0,131.4864,172.3148,0,172.3148,557.84248,73.6298,PLATAFORMA DE PIRANEMA,UEP,472
Rio de Janeiro,Campos,3BRSA653DRJS        ,3MLS126DRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,6850.9944,0,6850.9944,117.3463,0,117.3463,3520.39043,49.9952,PETROBRAS 40,UEP,720
Rio de Janeiro,Campos,7POL12HRJS          ,POL-R               ,POLVO,Petro Rio,4.861E+14,2016/04,719.0934,0,719.0934,2.5052,0,2.5052,70.84605,2552.7066,Polvo A,UEP,716
Rio de Janeiro,Campos,7FR2HPRJS           ,7ODP1               ,FRADE,Chevron Frade,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO FRADE,UEP,0
Rio Grande do Norte,Potiguar,7SER23DRNS          ,7SER23DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,103.5018,0,103.5018,0.0737,0,0.0737,2.20421,1201.2141,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Campos,7BO25HRJS           ,7BO25HRJS           ,BONITO,Petrobras,4.8E+14,2016/04,1481.6075,0,1481.6075,11.7124,0,11.7124,350.58855,1030.1556,PLATAFORMA DE ENCHOVA,UEP,720
Rio de Janeiro,Campos,7ESP40HPRJS         ,7ESP40HPRJS         ,ESPADARTE,Petrobras,4.8E+14,2016/04,901.0568,0,901.0568,3.891,0,3.891,113.88045,2554.3118,FPSO CIDADE DO RIO DE JANEIRO,UEP,719
Rio de Janeiro,Campos,7MLS115HPRJS        ,7MLS115HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3351.0885,0,3351.0885,89.3751,0,89.3751,2681.25283,10108.4604,PETROBRAS 51,UEP,720
Rio de Janeiro,Campos,7MRL188HARJS        ,7MRL188HARJS        ,MARLIM,Petrobras,4.8E+14,2016/04,1488.7114,0,1488.7114,18.6415,0,18.6415,557.63448,3122.1734,PETROBRAS 19,UEP,509
Espírito Santo,Campos,6BRSA631DBESS       ,6BAZ1DBESS          ,BALEIA AZUL,Petrobras,4.8E+14,2016/04,11252.9703,0,11252.9703,368.7144,0,368.7144,11057.58916,2879.622,FPSO CIDADE DE ANCHIETA,UEP,720
Espírito Santo,Espírito Santo,7CAN1DESS           ,7CAN1DESS           ,CANGOÁ,Petrobras,4.8E+14,2016/04,0,7.4918,7.4918,195.9525,0,195.9525,5878.57526,61.7269,PEROA,UEP,718
Rio de Janeiro,Campos,7POL14HRJS          ,POL-T               ,POLVO,Petro Rio,4.861E+14,2016/04,630.6027,0,630.6027,2.0728,0,2.0728,58.6201,3941.5006,Polvo A,UEP,718
Espírito Santo,Campos,7CHT5HAESS          ,7CHT5HAESS          ,CACHALOTE,Petrobras,4.8E+14,2016/04,6838.4708,0,6838.4708,68.5563,0,68.5563,2055.73839,10930.9421,FPSO CAPIXABA,UEP,561
Rio de Janeiro,Campos,7AB99HPRJS          ,7AB99HPRJS          ,ALBACORA,Petrobras,4.8E+14,2016/04,2253.3066,0,2253.3066,24.3471,0,24.3471,729.84492,3492.2988,PETROBRAS 31,UEP,633
Rio de Janeiro,Campos,7MLL54HPRJS         ,7MLL54HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,1224.6371,0,1224.6371,27.1038,0,27.1038,313.80786,5055.5499,FPSO CIDADE DE NITEROI,UEP,720
Espírito Santo,Campos,7OST6HESS           ,7OST6HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
Rio de Janeiro,Campos,7POL16HRJS          ,POL-W               ,POLVO,Petro Rio,4.861E+14,2016/04,1504.3236,0,1504.3236,1.8986,0,1.8986,53.69119,186.0589,Polvo A,UEP,588
Rio de Janeiro,Campos,7MRL198HPRJS        ,7MRL198HPRJS        ,MARLIM,Petrobras,4.8E+14,2016/04,2986.8825,0,2986.8825,34.003,0,34.003,1017.15196,6089.0577,PETROBRAS 35,UEP,662
Rio de Janeiro,Santos,7URG8HPRJS          ,7URG8HPRJS          ,URUGUÁ,Petrobras,4.8E+14,2016/04,2456.7908,0,2456.7908,55.9846,0,55.9846,1679.29243,970.942,FPSO CIDADE DE SANTOS,UEP,714
Espírito Santo,Campos,7JUB11HPESS         ,7JUB11HPESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,2315.3308,0,2315.3308,16.8458,0,16.8458,505.15542,8717.6131,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7SA7HPRJS           ,7SA7HPRJS           ,SALEMA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO Fluminense,UEP,0
Rio de Janeiro,Campos,7POL15HRJS          ,POL-U               ,POLVO,Petro Rio,4.861E+14,2016/04,3.2854,0,3.2854,0.0075,0,0.0075,0.21236,28.3775,Polvo A,UEP,11
São Paulo,Santos,7MXL9HPSPS          ,7MXL9HPSPS          ,MEXILHÃO,Petrobras,4.8E+14,2016/04,0,1056.9678,1056.9678,0,1233.8409,1233.8409,37015.22829,173.3264,Plataforma de Mexilhão,UEP,710
Bahia,Recôncavo,7DJM854HBAS         ,7DJM854HBAS         ,DOM JOÃO MAR,Petrobras,4.8E+14,2016/04,31.6501,0,31.6501,0.0403,0,0.0403,1.20757,120.9914,Estação Marapé (Dom João Mar),INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Santos,7URG6HPRJS          ,7URG6HPRJS          ,URUGUÁ,Petrobras,4.8E+14,2016/04,2700.7163,0,2700.7163,56.6221,0,56.6221,1698.41453,708.606,FPSO CIDADE DE SANTOS,UEP,717
Espírito Santo,Campos,7JUB9HPESS          ,7JUB9HPESS          ,JUBARTE,Petrobras,4.8E+14,2016/04,3193.5691,0,3193.5691,25.1889,0,25.1889,755.34207,15050.7356,PETROBRAS 57,UEP,720
Rio de Janeiro,Campos,7MLS117HPRJS        ,7MLS117HPRJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,3279.1503,0,3279.1503,62.1368,0,62.1368,1864.10374,14445.9819,PETROBRAS 51,UEP,720
Rio Grande do Norte,Potiguar,7SER26DRNS          ,7SER26DRNS          ,SERRA,Petrobras,4.8E+14,2016/04,148.4863,0,148.4863,1.8684,0,1.8684,55.84884,364.1706,Estação Coletora de Macau,INSTALACAO EMB/DESEMB,720
Rio de Janeiro,Santos,4BRSA711RJS         ,4RJS647             ,LULA,Petrobras,4.861E+14,2016/04,11789.24,0,11789.24,636.2908,0,636.2908,5388.36127,0,FPSO CIDADE DE MANGARATIBA,UEP,202
Rio de Janeiro,Campos,6BRSA770DRJS        ,6MRL199DRJS         ,MARLIM,Petrobras,4.8E+14,2016/04,2553.1378,0,2553.1378,61.5863,0,61.5863,1842.27042,4.7342,PETROBRAS 20,UEP,299
Rio de Janeiro,Campos,6BRSA770DRJS        ,6MRL199DRJS         ,VOADOR,Petrobras,4.8E+14,2016/04,3120.5017,0,3120.5017,75.2722,0,75.2722,2252.81497,5.7862,PETROBRAS 20,UEP,365
Rio de Janeiro,Campos,7FR21HPRJS          ,OUP1                ,FRADE,Chevron Frade,4.8E+14,2016/04,1715.7155,0,1715.7155,20.225,0,20.225,605.62459,13908.3696,FPSO FRADE,UEP,645
Rio de Janeiro,Campos,7FR8HPRJS           ,MUP2ST              ,FRADE,Chevron Frade,4.8E+14,2016/04,2808.939,0,2808.939,18.8169,0,18.8169,563.45987,1806.8968,FPSO FRADE,UEP,648
Rio de Janeiro,Santos,9BRSA716RJS         ,9RJS660             ,LULA,Petrobras,4.861E+14,2016/04,12456.0433,0,12456.0433,954.5974,0,954.5974,8083.907,181.8468,FPSO CIDADE DE ANGRA DOS REIS,UEP,266
Rio de Janeiro,Campos,7AB110HPRJS         ,7AB110HPRJS         ,ALBACORA,Petrobras,4.8E+14,2016/04,10430.668,0,10430.668,280.0791,0,280.0791,8395.82699,40.6357,PETROBRAS 25,UEP,702
Rio de Janeiro,Campos,7AB108HPRJS         ,7AB108HPRJS         ,ALBACORA,Petrobras,4.8E+14,2016/04,8.0715,0,8.0715,0.1101,0,0.1101,3.30128,19.0812,PETROBRAS 25,UEP,4
Rio de Janeiro,Campos,7MLS63HPARJS        ,7MLS63HPARJS        ,MARLIM SUL,Petrobras,4.8E+14,2016/04,6841.0959,0,6841.0959,143.2579,0,143.2579,4297.73695,10293.0961,PETROBRAS 51,UEP,720
Rio de Janeiro,Campos,7RO72HPBRJS         ,7RO72HPBRJS         ,RONCADOR,Petrobras,4.8E+14,2016/04,3150.8308,0,3150.8308,48.7248,0,48.7248,1461.03461,5699.8118,PETROBRAS 54,UEP,684
Espírito Santo,Espírito Santo,7GLF27HAESS         ,7GLF27HAESS         ,GOLFINHO,Petrobras,4.8E+14,2016/04,3976.9097,0,3976.9097,27.6348,0,27.6348,825.79442,22168.4863,FPSO CIDADE DE VITÓRIA,UEP,712
Rio de Janeiro,Campos,7MLS97HPRJS         ,7MLS97HPRJS         ,MARLIM SUL,Petrobras,4.8E+14,2016/04,2505.6949,0,2505.6949,37.288,0,37.288,1118.64104,5740.501,PETROBRAS 51,UEP,720
São Paulo,Santos,1BRSA607SPS         ,1SPS56              ,BAÚNA,Petrobras,4.861E+14,2016/04,10849.0731,0,10849.0731,84.1544,0,84.1544,699.08082,1127.9032,FPSO CIDADE DE ITAJAÍ,UEP,720
Rio de Janeiro,Campos,9MRL201RJS          ,9MRL201RJS          ,MARLIM,Petrobras,4.8E+14,2016/04,1980.6622,0,1980.6622,23.7971,0,23.7971,711.85685,2167.0209,PETROBRAS 18,UEP,473
Rio de Janeiro,Campos,7MLL56HPRJS         ,7MLL56HPRJS         ,MARLIM LESTE,Petrobras,4.8E+14,2016/04,4628.6349,0,4628.6349,76.7985,0,76.7985,889.17233,247.5474,FPSO CIDADE DE NITEROI,UEP,712
Espírito Santo,Campos,7CHT7HPESS          ,7CHT7HPESS          ,CACHALOTE,Petrobras,4.8E+14,2016/04,9127.4056,0,9127.4056,89.5443,0,89.5443,2685.08979,8902.6447,FPSO CAPIXABA,UEP,552
Espírito Santo,Campos,7JUB13HPESS         ,7JUB13HPESS         ,JUBARTE,Petrobras,4.8E+14,2016/04,4328.7477,0,4328.7477,34.5292,0,34.5292,1035.42905,13840.8709,PETROBRAS 57,UEP,719
Rio de Janeiro,Campos,7AB95HRJS           ,7AB95HRJS           ,ALBACORA,Petrobras,4.8E+14,2016/04,858.7696,0,858.7696,15.3443,0,15.3443,459.96924,4229.0972,PETROBRAS 25,UEP,702
Sergipe,Sergipe,7CB  0007D SES      ,7CB  0007D SES      ,CAIOBA,Petrobras,4.8E+14,2016/04,0,0,0,0,12.4892,12.4892,373.60247,0,PLATAFORMA PCB-01 DE CAIOBA,UEP,718
Rio de Janeiro,Campos,7BG  0007D RJS      ,7BG  0007D RJS      ,BAGRE,Petrobras,4.8E+14,2016/04,171.9527,0,171.9527,7.6275,0,7.6275,226.75587,1780.0129,PLATAFORMA DE CHERNE-1,UEP,696
Rio de Janeiro,Campos,7VM  0064D RJS      ,7VM  0064D RJS      ,VERMELHO,Petrobras,4.8E+14,2016/04,112.9124,0,112.9124,0.6298,0,0.6298,18.5363,2427.6495,PLATAFORMA DE VERMELHO-I,UEP,689
São Paulo,Santos,3BRSA788SPS         ,3SPS69              ,SAPINHOÁ,Petrobras,4.861E+14,2016/04,21989.9431,0,21989.9431,820.3314,0,820.3314,9882.81261,0,FPSO CIDADE DE ILHA BELA,UEP,314
Sergipe,Sergipe,3BRSA799SES         ,3PRM12SES           ,PIRANEMA,Petrobras,4.8E+14,2016/04,1695.9011,0,1695.9011,189.8578,0,189.8578,614.63544,20.5933,PLATAFORMA DE PIRANEMA,UEP,720
Espírito Santo,Campos,7OST9HESS           ,7OST9HESS           ,OSTRA,Shell Brasil,4.8E+14,2016/04,0,0,0,0,0,0,0,0,FPSO ESPIRITO SANTO,UEP,0
